UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
PI,22,02505,Caracol,10866
PI,22,02539,Caraúbas do Piauí,5845
PI,22,02554,Caridade do Piauí,5049
PI,22,02604,Castelo do Piauí,19715
PI,22,02653,Caxingó,5395
PI,22,02703,Cocal,27725
PI,22,02711,Cocal de Telha,4881
PI,22,02729,Cocal dos Alves,6140
PI,22,02737,Coivaras,4007
PI,22,02752,Colônia do Gurguéia,6451
PI,22,02778,Colônia do Piauí,7651
PI,22,02802,Conceição do Canindé,4798
PI,22,02851,Coronel José Dias,4678
PI,22,02901,Corrente,26575
PI,22,03008,Cristalândia do Piauí,8264
PI,22,03107,Cristino Castro,10401
PI,22,03206,Curimatá,11348
PI,22,03230,Currais,4939
PI,22,03255,Curralinhos,4425
PI,22,03271,Curral Novo do Piauí,5316
PI,22,03305,Demerval Lobão,13793
PI,22,03354,Dirceu Arcoverde,6992
PI,22,03404,Dom Expedito Lopes,6884
PI,22,03420,Domingos Mourão,4356
PI,22,03453,Dom Inocêncio,9546
PI,22,03503,Elesbão Veloso,14630
PI,22,03602,Eliseu Martins,4900
PI,22,03701,Esperantina,39621
PI,22,03750,Fartura do Piauí,5295
PI,22,03800,Flores do Piauí,4464
PI,22,03859,Floresta do Piauí,2556
PI,22,03909,Floriano,59840
PI,22,04006,Francinópolis,5349
PI,22,04105,Francisco Ayres,4373
PI,22,04154,Francisco Macedo,3166
PI,22,04204,Francisco Santos,9262
PI,22,04303,Fronteiras,11590
PI,22,04352,Geminiano,5424
PI,22,04402,Gilbués,10686
PI,22,04501,Guadalupe,10500
PI,22,04550,Guaribas,4556
PI,22,04600,Hugo Napoleão,3875
PI,22,04659,Ilha Grande,9394
PI,22,04709,Inhuma,15296
PI,22,04808,Ipiranga do Piauí,9782
PI,22,04907,Isaías Coelho,8551
PI,22,05003,Itainópolis,11507
PI,22,05102,Itaueira,11010
PI,22,05151,Jacobina do Piauí,5753
PI,22,05201,Jaicós,19035
PI,22,05250,Jardim do Mulato,4494
PI,22,05276,Jatobá do Piauí,4855
PI,22,05300,Jerumenha,4457
PI,22,05359,João Costa,3010
PI,22,05409,Joaquim Pires,14332
PI,22,05458,Joca Marques,5419
PI,22,05508,José de Freitas,39072
PI,22,05516,Juazeiro do Piauí,5472
PI,22,05524,Júlio Borges,5614
PI,22,05532,Jurema,4748
PI,22,05540,Lagoinha do Piauí,2831
PI,22,05557,Lagoa Alegre,8504
PI,22,05565,Lagoa do Barro do Piauí,4653
PI,22,05573,Lagoa de São Francisco,6738
PI,22,05581,Lagoa do Piauí,4052
PI,22,05599,Lagoa do Sítio,5154
PI,22,05607,Landri Sales,5307
PI,22,05706,Luís Correia,30177
PI,22,05805,Luzilândia,25467
PI,22,05854,Madeiro,8276
PI,22,05904,Manoel Emídio,5348
PI,22,05953,Marcolândia,8439
PI,22,06001,Marcos Parente,4550
PI,22,06050,Massapê do Piauí,6434
PI,22,06100,Matias Olímpio,10913
PI,22,06209,Miguel Alves,33684
PI,22,06308,Miguel Leão,1250
PI,22,06357,Milton Brandão,6617
PI,22,06407,Monsenhor Gil,10565
PI,22,06506,Monsenhor Hipólito,7729
PI,22,06605,Monte Alegre do Piauí,10611
PI,22,06654,Morro Cabeça no Tempo,4533
PI,22,06670,Morro do Chapéu do Piauí,6781
PI,22,06696,Murici dos Portelas,9105
PI,22,06704,Nazaré do Piauí,7356
PI,22,06720,Nazária,8536
PI,22,06753,Nossa Senhora de Nazaré,4847
PI,22,06803,Nossa Senhora dos Remédios,8661
PI,22,06902,Novo Oriente do Piauí,6575
PI,22,06951,Novo Santo Antônio,2979
PI,22,07009,Oeiras,36971
PI,22,07108,Olho D'Água do Piauí,2449
PI,22,07207,Padre Marcos,6862
PI,22,07306,Paes Landim,4132
PI,22,07355,Pajeú do Piauí,3375
PI,22,07405,Palmeira do Piauí,5051
PI,22,07504,Palmeirais,14488
PI,22,07553,Paquetá,3953
PI,22,07603,Parnaguá,10762
PI,22,07702,Parnaíba,152653
PI,22,07751,Passagem Franca do Piauí,4302
PI,22,07777,Patos do Piauí,6377
PI,22,07793,Pau D'Arco do Piauí,4023
PI,22,07801,Paulistana,20490
PI,22,07850,Pavussu,3685
PI,22,07900,Pedro II,38704
PI,22,07934,Pedro Laurentino,2529
PI,22,07959,Nova Santa Rita,4365
PI,22,08007,Picos,78002
PI,22,08106,Pimenteiras,12115
PI,22,08205,Pio IX,18389
PI,22,08304,Piracuruca,28703
PI,22,08403,Piripiri,63694
PI,22,08502,Porto,12526
PI,22,08551,Porto Alegre do Piauí,2700
PI,22,08601,Prata do Piauí,3153
PI,22,08650,Queimada Nova,8966
PI,22,08700,Redenção do Gurguéia,8758
PI,22,08809,Regeneração,17978
PI,22,08858,Riacho Frio,4316
PI,22,08874,Ribeira do Piauí,4464
PI,22,08908,Ribeiro Gonçalves,7305
PI,22,09005,Rio Grande do Piauí,6431
PI,22,09104,Santa Cruz do Piauí,6232
PI,22,09153,Santa Cruz dos Milagres,4004
PI,22,09203,Santa Filomena,6252
PI,22,09302,Santa Luz,5836
PI,22,09351,Santana do Piauí,4625
PI,22,09377,Santa Rosa do Piauí,5258
PI,22,09401,Santo Antônio de Lisboa,6388
PI,22,09450,Santo Antônio dos Milagres,2155
PI,22,09500,Santo Inácio do Piauí,3785
PI,22,09559,São Braz do Piauí,4444
PI,22,09609,São Félix do Piauí,2954
PI,22,09658,São Francisco de Assis do Piauí,5731
PI,22,09708,São Francisco do Piauí,6425
PI,22,09757,São Gonçalo do Gurguéia,3025
PI,22,09807,São Gonçalo do Piauí,4999
PI,22,09856,São João da Canabrava,4602
PI,22,09872,São João da Fronteira,6019
PI,22,09906,São João da Serra,6157
PI,22,09955,São João da Varjota,4832
PI,22,09971,São João do Arraial,7937
PI,22,10003,São João do Piauí,20537
PI,22,10052,São José do Divino,5338
PI,22,10102,São José do Peixe,3750
PI,22,10201,São José do Piauí,6710
PI,22,10300,São Julião,6353
PI,22,10359,São Lourenço do Piauí,4568
PI,22,10375,São Luis do Piauí,2642
PI,22,10383,São Miguel da Baixa Grande,2449
PI,22,10391,São Miguel do Fidalgo,3040
PI,22,10409,São Miguel do Tapuio,17686
PI,22,10508,São Pedro do Piauí,14255
PI,22,10607,São Raimundo Nonato,34535
PI,22,10623,Sebastião Barros,3488
PI,22,10631,Sebastião Leal,4286
PI,22,10656,Sigefredo Pacheco,10024
PI,22,10706,Simões,14615
PI,22,10805,Simplício Mendes,12663
PI,22,10904,Socorro do Piauí,4576
PI,22,10938,Sussuapara,6692
PI,22,10953,Tamboril do Piauí,2908
PI,22,10979,Tanque do Piauí,2756
PI,22,11001,Teresina,861442
PI,22,11100,União,44396
PI,22,11209,Uruçuí,21457
PI,22,11308,Valença do Piauí,20906
PI,22,11357,Várzea Branca,4956
PI,22,11407,Várzea Grande,4397
PI,22,11506,Vera Mendes,3075
PI,22,11605,Vila Nova do Piauí,2990
PI,22,11704,Wall Ferraz,4454
CE,23,00101,Abaiara,11663
CE,23,00150,Acarape,16639
CE,23,00200,Acaraú,62557
CE,23,00309,Acopiara,53931
CE,23,00408,Aiuaba,17303
CE,23,00507,Alcântaras,11529
CE,23,00606,Altaneira,7521
CE,23,00705,Alto Santo,17096
CE,23,00754,Amontada,43131
CE,23,00804,Antonina do Norte,7328
CE,23,00903,Apuiarés,14814
CE,23,01000,Aquiraz,79563
CE,23,01109,Aracati,74084
CE,23,01208,Aracoiaba,26455
CE,23,01257,Ararendá,10901
CE,23,01307,Araripe,21550
CE,23,01406,Aratuba,11346
CE,23,01505,Arneiroz,7836
CE,23,01604,Assaré,23417
CE,23,01703,Aurora,24699
CE,23,01802,Baixio,6272
CE,23,01851,Banabuiú,18151
CE,23,01901,Barbalha,60155
CE,23,01950,Barreira,21104
CE,23,02008,Barro,22593
CE,23,02057,Barroquinha,14989
CE,23,02107,Baturité,35575
CE,23,02206,Beberibe,53421
CE,23,02305,Bela Cruz,32593
CE,23,02404,Boa Viagem,54440
CE,23,02503,Brejo Santo,49109
CE,23,02602,Camocim,63408
CE,23,02701,Campos Sales,27409
CE,23,02800,Canindé,78049
CE,23,02909,Capistrano,17793
CE,23,03006,Caridade,22427
CE,23,03105,Cariré,18802
CE,23,03204,Caririaçu,27095
CE,23,03303,Cariús,18950
CE,23,03402,Carnaubal,17747
CE,23,03501,Cascavel,71499
CE,23,03600,Catarina,20562
CE,23,03659,Catunda,10437
CE,23,03709,Caucaia,363982
CE,23,03808,Cedro,25249
CE,23,03907,Chaval,13047
CE,23,03931,Choró,13476
CE,23,03956,Chorozinho,19345
CE,23,04004,Coreaú,23258
CE,23,04103,Crateús,74982
CE,23,04202,Crato,131372
CE,23,04236,Croatá,17994
CE,23,04251,Cruz,24131
CE,23,04269,Deputado Irapuan Pinheiro,9585
CE,23,04277,Ererê,7211
CE,23,04285,Eusébio,52880
CE,23,04301,Farias Brito,18882
CE,23,04350,Forquilha,24169
CE,23,04400,Fortaleza,2643247
CE,23,04459,Fortim,16357
CE,23,04509,Frecheirinha,13758
CE,23,04608,General Sampaio,6956
CE,23,04657,Graça,15423
CE,23,04707,Granja,54729
CE,23,04806,Granjeiro,4469
CE,23,04905,Groaíras,11076
CE,23,04954,Guaiúba,26472
CE,23,05001,Guaraciaba do Norte,39713
CE,23,05100,Guaramiranga,3595
CE,23,05209,Hidrolândia,20352
CE,23,05233,Horizonte,66114
CE,23,05266,Ibaretama,13317
CE,23,05308,Ibiapina,24995
CE,23,05332,Ibicuitinga,12419
CE,23,05357,Icapuí,19804
CE,23,05407,Icó,67972
CE,23,05506,Iguatu,103255
CE,23,05605,Independência,26168
CE,23,05654,Ipaporanga,11587
CE,23,05704,Ipaumirim,12439
CE,23,05803,Ipu,41873
CE,23,05902,Ipueiras,38205
CE,23,06009,Iracema,14227
CE,23,06108,Irauçuba,24003
CE,23,06207,Itaiçaba,7787
CE,23,06256,Itaitinga,39518
CE,23,06306,Itapajé,52240
CE,23,06405,Itapipoca,128135
CE,23,06504,Itapiúna,20133
CE,23,06553,Itarema,41445
CE,23,06603,Itatira,20786
CE,23,06702,Jaguaretama,18102
CE,23,06801,Jaguaribara,11359
CE,23,06900,Jaguaribe,34729
CE,23,07007,Jaguaruana,33967
CE,23,07106,Jardim,27284
CE,23,07205,Jati,7902
CE,23,07254,Jijoca de Jericoacoara,19587
CE,23,07304,Juazeiro do Norte,271926
CE,23,07403,Jucás,24773
CE,23,07502,Lavras da Mangabeira,31584
CE,23,07601,Limoeiro do Norte,59278
CE,23,07635,Madalena,19906
CE,23,07650,Maracanaú,226128
CE,23,07700,Maranguape,127098
CE,23,07809,Marco,27127
CE,23,07908,Martinópole,11143
CE,23,08005,Massapê,38424
CE,23,08104,Mauriti,46854
CE,23,08203,Meruoca,15030
CE,23,08302,Milagres,28466
CE,23,08351,Milhã,13241
CE,23,08377,Miraíma,13669
CE,23,08401,Missão Velha,35662
CE,23,08500,Mombaça,44060
CE,23,08609,Monsenhor Tabosa,17167
CE,23,08708,Morada Nova,62069
CE,23,08807,Moraújo,8689
CE,23,08906,Morrinhos,22354
CE,23,09003,Mucambo,14485
CE,23,09102,Mulungu,12892
CE,23,09201,Nova Olinda,15520
CE,23,09300,Nova Russas,32262
CE,23,09409,Novo Oriente,28557
CE,23,09458,Ocara,25557
CE,23,09508,Orós,21471
CE,23,09607,Pacajus,71193
CE,23,09706,Pacatuba,83157
CE,23,09805,Pacoti,12046
CE,23,09904,Pacujá,6246
CE,23,10001,Palhano,9348
CE,23,10100,Palmácia,13214
CE,23,10209,Paracuru,34097
CE,23,10258,Paraipaba,32700
CE,23,10308,Parambu,31398
CE,23,10407,Paramoti,11664
CE,23,10506,Pedra Branca,43160
CE,23,10605,Penaforte,9010
CE,23,10704,Pentecoste,37326
CE,23,10803,Pereiro,16281
CE,23,10852,Pindoretama,20748
CE,23,10902,Piquet Carneiro,16827
CE,23,10951,Pires Ferreira,10853
CE,23,11009,Poranga,12334
CE,23,11108,Porteiras,15047
CE,23,11207,Potengi,10986
CE,23,11231,Potiretama,6400
CE,23,11264,Quiterianópolis,21000
CE,23,11306,Quixadá,87116
CE,23,11355,Quixelô,14986
CE,23,11405,Quixeramobim,79081
CE,23,11504,Quixeré,22008
CE,23,11603,Redenção,27633
CE,23,11702,Reriutaba,18945
CE,23,11801,Russas,76884
CE,23,11900,Saboeiro,15808
CE,23,11959,Salitre,16435
CE,23,12007,Santana do Acaraú,32216
CE,23,12106,Santana do Cariri,17622
CE,23,12205,Santa Quitéria,43695
CE,23,12304,São Benedito,46949
CE,23,12403,São Gonçalo do Amarante,48516
CE,23,12502,São João do Jaguaribe,7691
CE,23,12601,São Luís do Curu,12938
CE,23,12700,Senador Pompeu,26664
CE,23,12809,Senador Sá,7553
CE,23,12908,Sobral,206644
CE,23,13005,Solonópole,18291
CE,23,13104,Tabuleiro do Norte,30695
CE,23,13203,Tamboril,25731
CE,23,13252,Tarrafas,8926
CE,23,13302,Tauá,58517
CE,23,13351,Tejuçuoca,18998
CE,23,13401,Tianguá,75140
CE,23,13500,Trairi,55535
CE,23,13559,Tururu,16015
CE,23,13609,Ubajara,34530
CE,23,13708,Umari,7729
CE,23,13757,Umirim,19811
CE,23,13807,Uruburetama,21725
CE,23,13906,Uruoca,13763
CE,23,13955,Varjota,18368
CE,23,14003,Várzea Alegre,40704
CE,23,14102,Viçosa do Ceará,60355
RN,24,00109,Acari,11152
RN,24,00208,Açu,57644
RN,24,00307,Afonso Bezerra,11041
RN,24,00406,Água Nova,3230
RN,24,00505,Alexandria,13602
RN,24,00604,Almino Afonso,4761
RN,24,00703,Alto do Rodrigues,14326
RN,24,00802,Angicos,11724
RN,24,00901,Antônio Martins,7137
RN,24,01008,Apodi,35814
RN,24,01107,Areia Branca,27162
RN,24,01206,Arês,14192
RN,24,01305,Augusto Severo,9638
RN,24,01404,Baía Formosa,9218
RN,24,01453,Baraúna,27994
RN,24,01503,Barcelona,4002
RN,24,01602,Bento Fernandes,5469
RN,24,01651,Bodó,2250
RN,24,01701,Bom Jesus,10152
RN,24,01800,Brejinho,12609
RN,24,01859,Caiçara do Norte,6537
RN,24,01909,Caiçara do Rio do Vento,3652
RN,24,02006,Caicó,67554
RN,24,02105,Campo Redondo,11142
RN,24,02204,Canguaretama,33999
RN,24,02303,Caraúbas,20443
RN,24,02402,Carnaúba dos Dantas,8119
RN,24,02501,Carnaubais,10651
RN,24,02600,Ceará-Mirim,73099
RN,24,02709,Cerro Corá,11178
RN,24,02808,Coronel Ezequiel,5508
RN,24,02907,Coronel João Pessoa,4908
RN,24,03004,Cruzeta,8014
RN,24,03103,Currais Novos,44664
RN,24,03202,Doutor Severiano,7080
RN,24,03251,Parnamirim,255793
RN,24,03301,Encanto,5608
RN,24,03400,Equador,6036
RN,24,03509,Espírito Santo,10527
RN,24,03608,Extremoz,28222
RN,24,03707,Felipe Guerra,5972
RN,24,03756,Fernando Pedroza,3039
RN,24,03806,Florânia,9121
RN,24,03905,Francisco Dantas,2836
RN,24,04002,Frutuoso Gomes,4095
RN,24,04101,Galinhos,2726
RN,24,04200,Goianinha,25980
RN,24,04309,Governador Dix-Sept Rosado,12997
RN,24,04408,Grossos,10302
RN,24,04507,Guamaré,15349
RN,24,04606,Ielmo Marinho,13628
RN,24,04705,Ipanguaçu,15354
RN,24,04804,Ipueira,2228
RN,24,04853,Itajá,7501
RN,24,04903,Itaú,5858
RN,24,05009,Jaçanã,9026
RN,24,05108,Jandaíra,6863
RN,24,05207,Janduís,5289
RN,24,05306,Januário Cicco,10087
RN,24,05405,Japi,5117
RN,24,05504,Jardim de Angicos,2617
RN,24,05603,Jardim de Piranhas,14730
RN,24,05702,Jardim do Seridó,12395
RN,24,05801,João Câmara,34747
RN,24,05900,João Dias,2655
RN,24,06007,José da Penha,5957
RN,24,06106,Jucurutu,18274
RN,24,06155,Jundiá,3873
RN,24,06205,Lagoa d'Anta,6728
RN,24,06304,Lagoa de Pedras,7503
RN,24,06403,Lagoa de Velhos,2731
RN,24,06502,Lagoa Nova,15477
RN,24,06601,Lagoa Salgada,8192
RN,24,06700,Lajes,11208
RN,24,06809,Lajes Pintadas,4755
RN,24,06908,Lucrécia,3966
RN,24,07005,Luís Gomes,10086
RN,24,07104,Macaíba,79743
RN,24,07203,Macau,31584
RN,24,07252,Major Sales,3978
RN,24,07302,Marcelino Vieira,8358
RN,24,07401,Martins,8692
RN,24,07500,Maxaranguape,12194
RN,24,07609,Messias Targino,4568
RN,24,07708,Montanhas,11295
RN,24,07807,Monte Alegre,22239
RN,24,07906,Monte das Gameleiras,2127
RN,24,08003,Mossoró,294076
RN,24,08102,Natal,877640
RN,24,08201,Nísia Floresta,27260
RN,24,08300,Nova Cruz,37233
RN,24,08409,Olho-d'Água do Borges,4272
RN,24,08508,Ouro Branco,4812
RN,24,08607,Paraná,4232
RN,24,08706,Paraú,3787
RN,24,08805,Parazinho,5201
RN,24,08904,Parelhas,21408
RN,24,08953,Rio do Fogo,10789
RN,24,09100,Passa e Fica,13076
RN,24,09209,Passagem,3075
RN,24,09308,Patu,12701
RN,24,09332,Santa Maria,5480
RN,24,09407,Pau dos Ferros,30183
RN,24,09506,Pedra Grande,3275
RN,24,09605,Pedra Preta,2478
RN,24,09704,Pedro Avelino,6780
RN,24,09803,Pedro Velho,14767
RN,24,09902,Pendências,14984
RN,24,10009,Pilões,3806
RN,24,10108,Poço Branco,15294
RN,24,10207,Portalegre,7827
RN,24,10256,Porto do Mangue,6765
RN,24,10306,Serra Caiada,10266
RN,24,10405,Pureza,9516
RN,24,10504,Rafael Fernandes,5067
RN,24,10603,Rafael Godeiro,3194
RN,24,10702,Riacho da Cruz,3543
RN,24,10801,Riacho de Santana,4209
RN,24,10900,Riachuelo,8034
RN,24,11007,Rodolfo Fernandes,4472
RN,24,11056,Tibau,4071
RN,24,11106,Ruy Barbosa,3608
RN,24,11205,Santa Cruz,39355
RN,24,11403,Santana do Matos,12954
RN,24,11429,Santana do Seridó,2670
RN,24,11502,Santo Antônio,23988
RN,24,11601,São Bento do Norte,2778
RN,24,11700,São Bento do Trairí,4401
RN,24,11809,São Fernando,3573
RN,24,11908,São Francisco do Oeste,4200
RN,24,12005,São Gonçalo do Amarante,101102
RN,24,12104,São João do Sabugi,6179
RN,24,12203,São José de Mipibu,43640
RN,24,12302,São José do Campestre,12833
RN,24,12401,São José do Seridó,4602
RN,24,12500,São Miguel,23380
RN,24,12559,São Miguel do Gostoso,9531
RN,24,12609,São Paulo do Potengi,17436
RN,24,12708,São Pedro,6014
RN,24,12807,São Rafael,8212
RN,24,12906,São Tomé,11057
RN,24,13003,São Vicente,6397
RN,24,13102,Senador Elói de Souza,6044
RN,24,13201,Senador Georgino Avelino,4395
RN,24,13300,Serra de São Bento,5774
RN,24,13359,Serra do Mel,11790
RN,24,13409,Serra Negra do Norte,8065
RN,24,13508,Serrinha,6281
RN,24,13557,Serrinha dos Pintos,4784
RN,24,13607,Severiano Melo,2799
RN,24,13706,Sítio Novo,5481
RN,24,13805,Taboleiro Grande,2545
RN,24,13904,Taipu,12261
RN,24,14001,Tangará,15581
RN,24,14100,Tenente Ananias,10715
RN,24,14159,Tenente Laurentino Cruz,5883
RN,24,14209,Tibau do Sul,13916
RN,24,14308,Timbaúba dos Batistas,2407
RN,24,14407,Touros,33734
RN,24,14456,Triunfo Potiguar,3259
RN,24,14506,Umarizal,10591
RN,24,14605,Upanema,14516
RN,24,14704,Várzea,5485
RN,24,14753,Venha-Ver,4149
RN,24,14803,Vera Cruz,12323
RN,24,14902,Viçosa,1712
RN,24,15008,Vila Flor,3146
PB,25,00106,Água Branca,10161
PB,25,00205,Aguiar,5571
PB,25,00304,Alagoa Grande,28623
PB,25,00403,Alagoa Nova,20589
PB,25,00502,Alagoinha,14367
PB,25,00536,Alcantil,5473
PB,25,00577,Algodão de Jandaíra,2488
PB,25,00601,Alhandra,19391
PB,25,00700,São João do Rio do Peixe,17941
PB,25,00734,Amparo,2227
PB,25,00775,Aparecida,8337
PB,25,00809,Araçagi,17079
PB,25,00908,Arara,13438
PB,25,01005,Araruna,20215
PB,25,01104,Areia,22978
PB,25,01153,Areia de Baraúnas,2140
PB,25,01203,Areial,6935
PB,25,01302,Aroeiras,19190
PB,25,01351,Assunção,3870
PB,25,01401,Baía da Traição,8933
PB,25,01500,Bananeiras,21210
PB,25,01534,Baraúna,4831
PB,25,01575,Barra de Santana,8249
PB,25,01609,Barra de Santa Rosa,15268
PB,25,01708,Barra de São Miguel,5939
PB,25,01807,Bayeux,96550
PB,25,01906,Belém,17640
PB,25,02003,Belém do Brejo do Cruz,7335
PB,25,02052,Bernardino Batista,3393
PB,25,02102,Boa Ventura,5423
PB,25,02151,Boa Vista,6972
PB,25,02201,Bom Jesus,2547
PB,25,02300,Bom Sucesso,4994
PB,25,02409,Bonito de Santa Fé,11797
PB,25,02508,Boqueirão,17751
PB,25,02607,Igaracy,6186
PB,25,02706,Borborema,5395
PB,25,02805,Brejo do Cruz,13993
PB,25,02904,Brejo dos Santos,6433
PB,25,03001,Caaporã,21698
PB,25,03100,Cabaceiras,5503
PB,25,03209,Cabedelo,66680
PB,25,03308,Cachoeira dos Índios,10182
PB,25,03407,Cacimba de Areia,3729
PB,25,03506,Cacimba de Dentro,17159
PB,25,03555,Cacimbas,7145
PB,25,03605,Caiçara,7292
PB,25,03704,Cajazeiras,61776
PB,25,03753,Cajazeirinhas,3181
PB,25,03803,Caldas Brandão,5982
PB,25,03902,Camalaú,5994
PB,25,04009,Campina Grande,407472
PB,25,04033,Capim,6424
PB,25,04074,Caraúbas,4140
PB,25,04108,Carrapateira,2631
PB,25,04157,Casserengue,7431
PB,25,04207,Catingueira,4929
PB,25,04306,Catolé do Rocha,30343
PB,25,04355,Caturité,4807
PB,25,04405,Conceição,18904
PB,25,04504,Condado,6649
PB,25,04603,Conde,24323
PB,25,04702,Congo,4785
PB,25,04801,Coremas,15423
PB,25,04850,Coxixola,1907
PB,25,04900,Cruz do Espírito Santo,17366
PB,25,05006,Cubati,7763
PB,25,05105,Cuité,20343
PB,25,05204,Cuitegi,6823
PB,25,05238,Cuité de Mamanguape,6349
PB,25,05279,Curral de Cima,5242
PB,25,05303,Curral Velho,2521
PB,25,05352,Damião,5289
PB,25,05402,Desterro,8279
PB,25,05501,Vista Serrana,3773
PB,25,05600,Diamante,6575
PB,25,05709,Dona Inês,10429
PB,25,05808,Duas Estradas,3610
PB,25,05907,Emas,3505
PB,25,06004,Esperança,33003
PB,25,06103,Fagundes,11355
PB,25,06202,Frei Martinho,2990
PB,25,06251,Gado Bravo,8448
PB,25,06301,Guarabira,58492
PB,25,06400,Gurinhém,14131
PB,25,06509,Gurjão,3403
PB,25,06608,Ibiara,5956
PB,25,06707,Imaculada,11790
PB,25,06806,Ingá,18101
PB,25,06905,Itabaiana,24537
PB,25,07002,Itaporanga,24653
PB,25,07101,Itapororoca,18501
PB,25,07200,Itatuba,10801
PB,25,07309,Jacaraú,14349
PB,25,07408,Jericó,7732
PB,25,07507,João Pessoa,800323
PB,25,07606,Juarez Távora,7896
PB,25,07705,Juazeirinho,18041
PB,25,07804,Junco do Seridó,7104
PB,25,07903,Juripiranga,10717
PB,25,08000,Juru,9886
PB,25,08109,Lagoa,4679
PB,25,08208,Lagoa de Dentro,7643
PB,25,08307,Lagoa Seca,27385
PB,25,08406,Lastro,2749
PB,25,08505,Livramento,7371
PB,25,08554,Logradouro,4294
PB,25,08604,Lucena,12944
PB,25,08703,Mãe d'Água,4020
PB,25,08802,Malta,5766
PB,25,08901,Mamanguape,44657
PB,25,09008,Manaíra,11092
PB,25,09057,Marcação,8460
PB,25,09107,Mari,21808
PB,25,09156,Marizópolis,6565
PB,25,09206,Massaranduba,13742
PB,25,09305,Mataraca,8327
PB,25,09339,Matinhas,4516
PB,25,09370,Mato Grosso,2889
PB,25,09396,Maturéia,6506
PB,25,09404,Mogeiro,13308
PB,25,09503,Montadas,5598
PB,25,09602,Monte Horebe,4789
PB,25,09701,Monteiro,33007
PB,25,09800,Mulungu,9878
PB,25,09909,Natuba,10458
PB,25,10006,Nazarezinho,7312
PB,25,10105,Nova Floresta,10651
PB,25,10204,Nova Olinda,5978
PB,25,10303,Nova Palmeira,4840
PB,25,10402,Olho d'Água,6592
PB,25,10501,Olivedos,3912
PB,25,10600,Ouro Velho,3033
PB,25,10659,Parari,1786
PB,25,10709,Passagem,2402
PB,25,10808,Patos,106984
PB,25,10907,Paulista,12260
PB,25,11004,Pedra Branca,3800
PB,25,11103,Pedra Lavrada,7766
PB,25,11202,Pedras de Fogo,28389
PB,25,11301,Piancó,16038
PB,25,11400,Picuí,18706
PB,25,11509,Pilar,11855
PB,25,11608,Pilões,6680
PB,25,11707,Pilõezinhos,5105
PB,25,11806,Pirpirituba,10572
PB,25,11905,Pitimbu,18904
PB,25,12002,Pocinhos,18429
PB,25,12036,Poço Dantas,3777
PB,25,12077,Poço de José de Moura,4276
PB,25,12101,Pombal,32749
PB,25,12200,Prata,4141
PB,25,12309,Princesa Isabel,23215
PB,25,12408,Puxinanã,13630
PB,25,12507,Queimadas,43917
PB,25,12606,Quixaba,1929
PB,25,12705,Remígio,19340
PB,25,12721,Pedro Régis,6064
PB,25,12747,Riachão,3564
PB,25,12754,Riachão do Bacamarte,4500
PB,25,12762,Riachão do Poço,4477
PB,25,12788,Riacho de Santo Antônio,1951
PB,25,12804,Riacho dos Cavalos,8587
PB,25,12903,Rio Tinto,24088
PB,25,13000,Salgadinho,3919
PB,25,13109,Salgado de São Félix,12149
PB,25,13158,Santa Cecília,6574
PB,25,13208,Santa Cruz,6585
PB,25,13307,Santa Helena,5907
PB,25,13356,Santa Inês,3597
PB,25,13406,Santa Luzia,15336
PB,25,13505,Santana de Mangueira,5198
PB,25,13604,Santana dos Garrotes,7077
PB,25,13653,Joca Claudino,2685
PB,25,13703,Santa Rita,135807
PB,25,13802,Santa Teresinha,4585
PB,25,13851,Santo André,2532
PB,25,13901,São Bento,33796
PB,25,13927,São Bentinho,4492
PB,25,13943,São Domingos do Cariri,2581
PB,25,13968,São Domingos,3087
PB,25,13984,São Francisco,3371
PB,25,14008,São João do Cariri,4313
PB,25,14107,São João do Tigre,4430
PB,25,14206,São José da Lagoa Tapada,7680
PB,25,14305,São José de Caiana,6255
PB,25,14404,São José de Espinharas,4665
PB,25,14453,São José dos Ramos,5915
PB,25,14503,São José de Piranhas,20053
PB,25,14552,São José de Princesa,3908
PB,25,14602,São José do Bonfim,3526
PB,25,14651,São José do Brejo do Cruz,1791
PB,25,14701,São José do Sabugi,4134
PB,25,14800,São José dos Cordeiros,3723
PB,25,14909,São Mamede,7745
PB,25,15005,São Miguel de Taipu,7124
PB,25,15104,São Sebastião de Lagoa de Roça,11753
PB,25,15203,São Sebastião do Umbuzeiro,3466
PB,25,15302,Sapé,52443
PB,25,15401,São Vicente do Seridó,10728
PB,25,15500,Serra Branca,13630
PB,25,15609,Serra da Raiz,3141
PB,25,15708,Serra Grande,3089
PB,25,15807,Serra Redonda,7041
PB,25,15906,Serraria,6131
PB,25,15930,Sertãozinho,4958
PB,25,15971,Sobrado,7751
PB,25,16003,Solânea,26592
PB,25,16102,Soledade,14837
PB,25,16151,Sossêgo,3516
PB,25,16201,Sousa,69161
PB,25,16300,Sumé,16864
PB,25,16409,Tacima,10887
PB,25,16508,Taperoá,15.185
PB,25,16607,Tavares,14614
PB,25,16706,Teixeira,15072
PB,25,16755,Tenório,3035
PB,25,16805,Triunfo,9466
PB,25,16904,Uiraúna,15300
PB,25,17001,Umbuzeiro,9902
PB,25,17100,Várzea,2779
PB,25,17209,Vieirópolis,5323
PB,25,17407,Zabelê,2225
