UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
PR,41,28609,Verê,7853
PR,41,28658,Virmond,4080
PR,41,28708,Vitorino,6801
PR,41,28500,Wenceslau Braz,19843
PR,41,28807,Xambrê,6047
SC,42,00051,Abdon Batista,2643
SC,42,00101,Abelardo Luz,17651
SC,42,00200,Agrolândia,10115
SC,42,00309,Agronômica,5239
SC,42,00408,Água Doce,7121
SC,42,00507,Águas de Chapecó,6346
SC,42,00556,Águas Frias,2419
SC,42,00606,Águas Mornas,6020
SC,42,00705,Alfredo Wagner,9794
SC,42,00754,Alto Bela Vista,1997
SC,42,00804,Anchieta,6066
SC,42,00903,Angelina,5109
SC,42,01000,Anita Garibaldi,8055
SC,42,01109,Anitápolis,3256
SC,42,01208,Antônio Carlos,8012
SC,42,01257,Apiúna,10211
SC,42,01273,Arabutã,4273
SC,42,01307,Araquari,31030
SC,42,01406,Araranguá,65090
SC,42,01505,Armazém,8251
SC,42,01604,Arroio Trinta,3563
SC,42,01653,Arvoredo,2276
SC,42,01703,Ascurra,7732
SC,42,01802,Atalanta,3296
SC,42,01901,Aurora,5668
SC,42,01950,Balneário Arroio do Silva,11248
SC,42,02057,Balneário Barra do Sul,9580
SC,42,02008,Balneário Camboriú,124557
SC,42,02073,Balneário Gaivota,9551
SC,42,12809,Balneário Piçarras,19976
SC,42,02081,Bandeirante,2836
SC,42,02099,Barra Bonita,1815
SC,42,02107,Barra Velha,25662
SC,42,02131,Bela Vista do Toldo,6219
SC,42,02156,Belmonte,2696
SC,42,02206,Benedito Novo,11037
SC,42,02305,Biguaçu,63440
SC,42,02404,Blumenau,334002
SC,42,02438,Bocaina do Sul,3408
SC,42,02503,Bom Jardim da Serra,4598
SC,42,02537,Bom Jesus,2771
SC,42,02578,Bom Jesus do Oeste,2158
SC,42,02602,Bom Retiro,9498
SC,42,02453,Bombinhas,16897
SC,42,02701,Botuverá,4864
SC,42,02800,Braço do Norte,31319
SC,42,02859,Braço do Trombudo,3627
SC,42,02875,Brunópolis,2690
SC,42,02909,Brusque,119719
SC,42,03006,Caçador,75048
SC,42,03105,Caibi,6259
SC,42,03154,Calmon,3407
SC,42,03204,Camboriú,72261
SC,42,03303,Campo Alegre,11982
SC,42,03402,Campo Belo do Sul,7358
SC,42,03501,Campo Erê,9098
SC,42,03600,Campos Novos,34721
SC,42,03709,Canelinha,11452
SC,42,03808,Canoinhas,54079
SC,42,03253,Capão Alto,2682
SC,42,03907,Capinzal,21928
SC,42,03956,Capivari de Baixo,23342
SC,42,04004,Catanduvas,10244
SC,42,04103,Caxambu do Sul,4118
SC,42,04152,Celso Ramos,2784
SC,42,04178,Cerro Negro,3417
SC,42,04194,Chapadão do Lageado,2892
SC,42,04202,Chapecó,202009
SC,42,04251,Cocal do Sul,16009
SC,42,04301,Concórdia,72073
SC,42,04350,Cordilheira Alta,4114
SC,42,04400,Coronel Freitas,10236
SC,42,04459,Coronel Martins,2527
SC,42,04558,Correia Pinto,14063
SC,42,04509,Corupá,14925
SC,42,04608,Criciúma,204667
SC,42,04707,Cunha Porã,10944
SC,42,04756,Cunhataí,1937
SC,42,04806,Curitibanos,39061
SC,42,04905,Descanso,8558
SC,42,05001,Dionísio Cerqueira,15283
SC,42,05100,Dona Emma,3955
SC,42,05159,Doutor Pedrinho,3883
SC,42,05175,Entre Rios,3135
SC,42,05191,Ermo,2079
SC,42,05209,Erval Velho,4456
SC,42,05308,Faxinal dos Guedes,10784
SC,42,05357,Flor do Sertão,1603
SC,42,05407,Florianópolis,461524
SC,42,05431,Formosa do Sul,2589
SC,42,05456,Forquilhinha,24694
SC,42,05506,Fraiburgo,35781
SC,42,05555,Frei Rogério,2301
SC,42,05605,Galvão,3297
SC,42,05704,Garopaba,20545
SC,42,05803,Garuva,16435
SC,42,05902,Gaspar,63826
SC,42,06009,Governador Celso Ramos,13801
SC,42,06108,Grão Pará,6448
SC,42,06207,Gravatal,11148
SC,42,06306,Guabiruba,21046
SC,42,06405,Guaraciaba,10433
SC,42,06504,Guaramirim,39869
SC,42,06603,Guarujá do Sul,5076
SC,42,06652,Guatambú,4743
SC,42,06702,Herval d'Oeste,22083
SC,42,06751,Ibiam,1971
SC,42,06801,Ibicaré,3336
SC,42,06900,Ibirama,18255
SC,42,07007,Içara,52284
SC,42,07106,Ilhota,13309
SC,42,07205,Imaruí,11117
SC,42,07304,Imbituba,42708
SC,42,07403,Imbuia,5993
SC,42,07502,Indaial,61968
SC,42,07577,Iomerê,2861
SC,42,07601,Ipira,4675
SC,42,07650,Iporã do Oeste,8769
SC,42,07684,Ipuaçu,7193
SC,42,07700,Ipumirim,7467
SC,42,07759,Iraceminha,4175
SC,42,07809,Irani,10033
SC,42,07858,Irati,2046
SC,42,07908,Irineópolis,10916
SC,42,08005,Itá,6383
SC,42,08104,Itaiópolis,21139
SC,42,08203,Itajaí,201557
SC,42,08302,Itapema,55016
SC,42,08401,Itapiranga,16253
SC,42,08450,Itapoá,17521
SC,42,08500,Ituporanga,23777
SC,42,08609,Jaborá,4040
SC,42,08708,Jacinto Machado,10642
SC,42,08807,Jaguaruna,18704
SC,42,08906,Jaraguá do Sul,160143
SC,42,08955,Jardinópolis,1697
SC,42,09003,Joaçaba,28705
SC,42,09102,Joinville,554601
SC,42,09151,José Boiteux,4850
SC,42,09177,Jupiá,2150
SC,42,09201,Lacerdópolis,2244
SC,42,09300,Lages,158846
SC,42,09409,Laguna,44316
SC,42,09458,Lajeado Grande,1479
SC,42,09508,Laurentino,6500
SC,42,09607,Lauro Muller,14919
SC,42,09706,Lebon Régis,12091
SC,42,09805,Leoberto Leal,3258
SC,42,09854,Lindóia do Sul,4659
SC,42,09904,Lontras,11200
SC,42,10001,Luiz Alves,11653
SC,42,10035,Luzerna,5700
SC,42,10050,Macieira,1823
SC,42,10100,Mafra,55012
SC,42,10209,Major Gercino,3389
SC,42,10308,Major Vieira,7841
SC,42,10407,Maracajá,6873
SC,42,10506,Maravilha,23975
SC,42,10555,Marema,2046
SC,42,10605,Massaranduba,15806
SC,42,10704,Matos Costa,2729
SC,42,10803,Meleiro,7076
SC,42,10852,Mirim Doce,2450
SC,42,10902,Modelo,4158
SC,42,11009,Mondaí,11034
SC,42,11058,Monte Carlo,9650
SC,42,11108,Monte Castelo,8476
SC,42,11207,Morro da Fumaça,17052
SC,42,11256,Morro Grande,2925
SC,42,11306,Navegantes,70565
SC,42,11405,Nova Erechim,4654
SC,42,11454,Nova Itaberaba,4338
SC,42,11504,Nova Trento,13379
SC,42,11603,Nova Veneza,14285
SC,42,11652,Novo Horizonte,2643
SC,42,11702,Orleans,22311
SC,42,11751,Otacílio Costa,17593
SC,42,11801,Ouro,7418
SC,42,11850,Ouro Verde,2272
SC,42,11876,Paial,1668
SC,42,11892,Painel,2383
SC,42,11900,Palhoça,154244
SC,42,12007,Palma Sola,7699
SC,42,12056,Palmeira,2512
SC,42,12106,Palmitos,16266
SC,42,12205,Papanduva,18681
SC,42,12239,Paraíso,3838
SC,42,12254,Passo de Torres,7681
SC,42,12270,Passos Maia,4351
SC,42,12304,Paulo Lopes,7124
SC,42,12403,Pedras Grandes,4089
SC,42,12502,Penha,28718
SC,42,12601,Peritiba,2931
SC,42,12650,Pescaria Brava,9761
SC,42,12700,Petrolândia,6110
SC,42,12908,Pinhalzinho,18284
SC,42,13005,Pinheiro Preto,3353
SC,42,13104,Piratuba,4424
SC,42,13153,Planalto Alegre,2782
SC,42,13203,Pomerode,30598
SC,42,13302,Ponte Alta,4855
SC,42,13351,Ponte Alta do Norte,3389
SC,42,13401,Ponte Serrada,11405
SC,42,13500,Porto Belo,18630
SC,42,13609,Porto União,34717
SC,42,13708,Pouso Redondo,16154
SC,42,13807,Praia Grande,7374
SC,42,13906,Presidente Castello Branco,1670
SC,42,14003,Presidente Getúlio,16210
SC,42,14102,Presidente Nereu,2312
SC,42,14151,Princesa,2862
SC,42,14201,Quilombo,10201
SC,42,14300,Rancho Queimado,2838
SC,42,14409,Rio das Antas,6245
SC,42,14508,Rio do Campo,6149
SC,42,14607,Rio do Oeste,7355
SC,42,14805,Rio do Sul,66251
SC,42,14706,Rio dos Cedros,11019
SC,42,14904,Rio Fortuna,4569
SC,42,15000,Rio Negrinho,41386
SC,42,15059,Rio Rufino,2484
SC,42,15075,Riqueza,4775
SC,42,15109,Rodeio,11325
SC,42,15208,Romelândia,5320
SC,42,15307,Salete,7573
SC,42,15356,Saltinho,3923
SC,42,15406,Salto Veloso,4536
SC,42,15455,Sangão,11532
SC,42,15505,Santa Cecília,16413
SC,42,15554,Santa Helena,2331
SC,42,15604,Santa Rosa de Lima,2122
SC,42,15653,Santa Rosa do Sul,8285
SC,42,15679,Santa Terezinha,8873
SC,42,15687,Santa Terezinha do Progresso,2720
SC,42,15695,Santiago do Sul,1389
SC,42,15703,Santo Amaro da Imperatriz,21572
SC,42,15802,São Bento do Sul,79971
SC,42,15752,São Bernardino,2593
SC,42,15901,São Bonifácio,2966
SC,42,16008,São Carlos,10849
SC,42,16057,São Cristovão do Sul,5308
SC,42,16107,São Domingos,9523
SC,42,16206,São Francisco do Sul,47547
SC,42,16305,São João Batista,31534
SC,42,16354,São João do Itaperiú,3606
SC,42,16255,São João do Oeste,6235
SC,42,16404,São João do Sul,7205
SC,42,16503,São Joaquim,26045
SC,42,16602,São José,228561
SC,42,16701,São José do Cedro,13902
SC,42,16800,São José do Cerrito,8941
SC,42,16909,São Lourenço do Oeste,23017
SC,42,17006,São Ludgero,12192
SC,42,17105,São Martinho,3232
SC,42,17154,São Miguel da Boa Vista,1885
SC,42,17204,São Miguel do Oeste,38575
SC,42,17253,São Pedro de Alcântara,5256
SC,42,17303,Saudades,9454
SC,42,17402,Schroeder,18186
SC,42,17501,Seara,17395
SC,42,17550,Serra Alta,3317
SC,42,17600,Siderópolis,13593
SC,42,17709,Sombrio,28589
SC,42,17758,Sul Brasil,2661
SC,42,17808,Taió,17959
SC,42,17907,Tangará,8767
SC,42,17956,Tigrinhos,1733
SC,42,18004,Tijucas,34628
SC,42,18103,Timbé do Sul,5385
SC,42,18202,Timbó,40515
SC,42,18251,Timbó Grande,7563
SC,42,18301,Três Barras,18843
SC,42,18350,Treviso,3746
SC,42,18400,Treze de Maio,7052
SC,42,18509,Treze Tílias,7082
SC,42,18608,Trombudo Central,6979
SC,42,18707,Tubarão,102087
SC,42,18756,Tunápolis,4644
SC,42,18806,Turvo,12452
SC,42,18855,União do Oeste,2751
SC,42,18905,Urubici,11058
SC,42,18954,Urupema,2502
SC,42,19002,Urussanga,20915
SC,42,19101,Vargeão,3590
SC,42,19150,Vargem,2674
SC,42,19176,Vargem Bonita,4713
SC,42,19200,Vidal Ramos,6372
SC,42,19309,Videira,50349
SC,42,19358,Vitor Meireles,5156
SC,42,19408,Witmarsum,3805
SC,42,19507,Xanxerê,47679
SC,42,19606,Xavantina,4095
SC,42,19705,Xaxim,27336
SC,42,19853,Zortéa,3190
SC,42,20000,Balneário Rincão,11824
RS,43,00034,Aceguá,4671
RS,43,00059,Água Santa,3839
RS,43,00109,Agudo,17140
RS,43,00208,Ajuricaba,7403
RS,43,00307,Alecrim,6935
RS,43,00406,Alegrete,78768
RS,43,00455,Alegria,4188
RS,43,00471,Almirante Tamandaré do Sul,2098
RS,43,00505,Alpestre,7752
RS,43,00554,Alto Alegre,1841
RS,43,00570,Alto Feliz,3017
RS,43,00604,Alvorada,205683
RS,43,00638,Amaral Ferrador,6737
RS,43,00646,Ametista do Sul,7565
RS,43,00661,André da Rocha,1286
RS,43,00703,Anta Gorda,6228
RS,43,00802,Antônio Prado,13274
RS,43,00851,Arambaré,3769
RS,43,00877,Araricá,5249
RS,43,00901,Aratiba,6663
RS,43,01008,Arroio do Meio,19923
RS,43,01073,Arroio do Padre,2871
RS,43,01057,Arroio do Sal,8641
RS,43,01206,Arroio do Tigre,13277
RS,43,01107,Arroio dos Ratos,14166
RS,43,01305,Arroio Grande,18964
RS,43,01404,Arvorezinha,10585
RS,43,14548,Pinto Bandeira,2800
RS,43,01503,Augusto Pestana,7175
RS,43,01552,Áurea,3740
RS,43,01602,Bagé,121500
RS,43,01636,Balneário Pinhal,12106
RS,43,01651,Barão,6035
RS,43,01701,Barão de Cotegipe,6749
RS,43,01750,Barão do Triunfo,7360
RS,43,01859,Barra do Guarita,3226
RS,43,01875,Barra do Quaraí,4189
RS,43,01909,Barra do Ribeiro,13208
RS,43,01925,Barra do Rio Azul,1972
RS,43,01958,Barra Funda,2487
RS,43,01800,Barracão,5491
RS,43,02006,Barros Cassal,11480
RS,43,02055,Benjamin Constant do Sul,2284
RS,43,02105,Bento Gonçalves,112318
RS,43,02154,Boa Vista das Missões,2171
RS,43,02204,Boa Vista do Buricá,6808
RS,43,02220,Boa Vista do Cadeado,2522
RS,43,02238,Boa Vista do Incra,2549
RS,43,02253,Boa Vista do Sul,2859
RS,43,02303,Bom Jesus,11809
RS,43,02352,Bom Princípio,12792
RS,43,02378,Bom Progresso,2285
RS,43,02402,Bom Retiro do Sul,12058
RS,43,02451,Boqueirão do Leão,7911
RS,43,02501,Bossoroca,6912
RS,43,02584,Bozano,2243
RS,43,02600,Braga,3711
RS,43,02659,Brochier,4928
RS,43,02709,Butiá,21163
RS,43,02808,Caçapava do Sul,34665
RS,43,02907,Cacequi,13757
RS,43,03004,Cachoeira do Sul,85830
RS,43,03103,Cachoeirinha,125246
RS,43,03202,Cacique Doble,5068
RS,43,03301,Caibaté,5066
RS,43,03400,Caiçara,5125
RS,43,03509,Camaquã,65628
RS,43,03558,Camargo,2710
RS,43,03608,Cambará do Sul,6703
RS,43,03673,Campestre da Serra,3384
RS,43,03707,Campina das Missões,6112
RS,43,03806,Campinas do Sul,5653
RS,43,03905,Campo Bom,63767
RS,43,04002,Campo Novo,5338
RS,43,04101,Campos Borges,3546
RS,43,04200,Candelária,31407
RS,43,04309,Cândido Godói,6631
RS,43,04358,Candiota,9266
RS,43,04408,Canela,42057
RS,43,04507,Canguçu,55637
RS,43,04606,Canoas,339979
RS,43,04614,Canudos do Vale,1834
RS,43,04622,Capão Bonito do Sul,1776
RS,43,04630,Capão da Canoa,46467
RS,43,04655,Capão do Cipó,3354
RS,43,04663,Capão do Leão,25321
RS,43,04689,Capela de Santana,11198
RS,43,04697,Capitão,2749
RS,43,04671,Capivari do Sul,4227
RS,43,04713,Caraá,7804
RS,43,04705,Carazinho,61875
RS,43,04804,Carlos Barbosa,27279
RS,43,04853,Carlos Gomes,1588
RS,43,04903,Casca,9016
RS,43,04952,Caseiros,3152
RS,43,05009,Catuípe,9438
RS,43,05108,Caxias do Sul,470223
RS,43,05116,Centenário,3031
RS,43,05124,Cerrito,6501
RS,43,05132,Cerro Branco,4654
RS,43,05157,Cerro Grande,2457
RS,43,05173,Cerro Grande do Sul,11141
RS,43,05207,Cerro Largo,13926
RS,43,05306,Chapada,9622
RS,43,05355,Charqueadas,37946
RS,43,05371,Charrua,3518
RS,43,05405,Chiapetta,4080
RS,43,05439,Chuí,6320
RS,43,05447,Chuvisca,5233
RS,43,05454,Cidreira,14079
RS,43,05504,Ciríaco,5017
RS,43,05587,Colinas,2497
RS,43,05603,Colorado,3546
RS,43,05702,Condor,6804
RS,43,05801,Constantina,10086
RS,43,05835,Coqueiro Baixo,1564
RS,43,05850,Coqueiros do Sul,2486
RS,43,05871,Coronel Barros,2549
RS,43,05900,Coronel Bicaco,7855
RS,43,05934,Coronel Pilar,1747
RS,43,05959,Cotiporã,4014
RS,43,05975,Coxilha,2889
RS,43,06007,Crissiumal,14315
RS,43,06056,Cristal,7706
RS,43,06072,Cristal do Sul,2916
RS,43,06106,Cruz Alta,63946
RS,43,06130,Cruzaltense,2115
RS,43,06205,Cruzeiro do Sul,12122
RS,43,06304,David Canabarro,4837
RS,43,06320,Derrubadas,3173
RS,43,06353,Dezesseis de Novembro,2823
RS,43,06379,Dilermando de Aguiar,3140
RS,43,06403,Dois Irmãos,29862
RS,43,06429,Dois Irmãos das Missões,2183
RS,43,06452,Dois Lajeados,3410
RS,43,06502,Dom Feliciano,15103
RS,43,06601,Dom Pedrito,39920
RS,43,06551,Dom Pedro de Alcântara,2621
RS,43,06700,Dona Francisca,3397
RS,43,06734,Doutor Maurício Cardoso,5249
RS,43,06759,Doutor Ricardo,2079
RS,43,06767,Eldorado do Sul,37366
RS,43,06809,Encantado,21750
RS,43,06908,Encruzilhada do Sul,25647
RS,43,06924,Engenho Velho,1428
RS,43,06957,Entre Rios do Sul,3088
RS,43,06932,Entre-Ijuís,9068
RS,43,06973,Erebango,3064
RS,43,07005,Erechim,101752
RS,43,07054,Ernestina,3202
RS,43,07203,Erval Grande,5227
RS,43,07302,Erval Seco,7834
RS,43,07401,Esmeralda,3294
RS,43,07450,Esperança do Sul,3268
RS,43,07500,Espumoso,15790
RS,43,07559,Estação,6173
RS,43,07609,Estância Velha,45986
RS,43,07708,Esteio,83846
RS,43,07807,Estrela,32535
RS,43,07815,Estrela Velha,3743
RS,43,07831,Eugênio de Castro,2769
RS,43,07864,Fagundes Varela,2699
RS,43,07906,Farroupilha,68030
RS,43,08003,Faxinal do Soturno,6870
RS,43,08052,Faxinalzinho,2570
RS,43,08078,Fazenda Vilanova,4048
RS,43,08102,Feliz,13068
RS,43,08201,Flores da Cunha,28974
RS,43,08250,Floriano Peixoto,2004
RS,43,08300,Fontoura Xavier,10916
RS,43,08409,Formigueiro,7119
RS,43,08433,Forquetinha,2532
RS,43,08458,Fortaleza dos Valos,4636
RS,43,08508,Frederico Westphalen,30409
RS,43,08607,Garibaldi,32862
RS,43,08656,Garruchos,3239
RS,43,08706,Gaurama,5940
RS,43,08805,General Câmara,8679
RS,43,08854,Gentil,1714
RS,43,08904,Getúlio Vargas,16647
RS,43,09001,Giruá,17269
RS,43,09050,Glorinha,7443
RS,43,09100,Gramado,34365
RS,43,09126,Gramado dos Loureiros,2282
RS,43,09159,Gramado Xavier,4190
RS,43,09209,Gravataí,270689
RS,43,09258,Guabiju,1618
RS,43,09308,Guaíba,98864
RS,43,09407,Guaporé,24331
RS,43,09506,Guarani das Missões,8187
RS,43,09555,Harmonia,4557
RS,43,07104,Herval,6972
RS,43,09571,Herveiras,3060
RS,43,09605,Horizontina,19174
RS,43,09654,Hulha Negra,6434
RS,43,09704,Humaitá,5019
RS,43,09753,Ibarama,4517
RS,43,09803,Ibiaçá,4848
RS,43,09902,Ibiraiaras,7432
RS,43,09951,Ibirapuitã,4166
RS,43,10009,Ibirubá,20181
RS,43,10108,Igrejinha,34035
RS,43,10207,Ijuí,82563
RS,43,10306,Ilópolis,4212
RS,43,10330,Imbé,19676
RS,43,10363,Imigrante,3141
RS,43,10405,Independência,6682
RS,43,10413,Inhacorá,2321
RS,43,10439,Ipê,6374
RS,43,10462,Ipiranga do Sul,1985
RS,43,10504,Iraí,8074
RS,43,10538,Itaara,5299
RS,43,10553,Itacurubi,3550
RS,43,10579,Itapuca,2341
RS,43,10603,Itaqui,39129
RS,43,10652,Itati,2613
RS,43,10702,Itatiba do Sul,4049
RS,43,10751,Ivorá,2149
RS,43,10801,Ivoti,21739
RS,43,10850,Jaboticaba,4136
RS,43,10876,Jacuizinho,2634
RS,43,10900,Jacutinga,3719
RS,43,11007,Jaguarão,28393
RS,43,11106,Jaguari,11631
RS,43,11122,Jaquirana,4167
RS,43,11130,Jari,3660
RS,43,11155,Jóia,8643
RS,43,11205,Júlio de Castilhos,20074
RS,43,11239,Lagoa Bonita do Sul,2810
RS,43,11270,Lagoa dos Três Cantos,1649
RS,43,11304,Lagoa Vermelha,28419
RS,43,11254,Lagoão,6480
RS,43,11403,Lajeado,77761
RS,43,11429,Lajeado do Bugre,2583
RS,43,11502,Lavras do Sul,7847
RS,43,11601,Liberato Salzano,5789
RS,43,11627,Lindolfo Collor,5621
RS,43,11643,Linha Nova,1697
RS,43,11718,Maçambara,4834
RS,43,11700,Machadinho,5654
RS,43,11734,Mampituba,3085
RS,43,11759,Manoel Viana,7347
RS,43,11775,Maquiné,7053
RS,43,11791,Maratá,2649
RS,43,11809,Marau,39693
RS,43,11908,Marcelino Ramos,5074
RS,43,11981,Mariana Pimentel,3913
RS,43,12005,Mariano Moro,2223
RS,43,12054,Marques de Souza,4171
RS,43,12104,Mata,5178
RS,43,12138,Mato Castelhano,2563
RS,43,12153,Mato Leitão,4161
RS,43,12179,Mato Queimado,1808
RS,43,12203,Maximiliano de Almeida,4901
RS,43,12252,Minas do Leão,7984
RS,43,12302,Miraguaí,4985
RS,43,12351,Montauri,1562
RS,43,12377,Monte Alegre dos Campos,3229
RS,43,12385,Monte Belo do Sul,2712
RS,43,12401,Montenegro,62861
RS,43,12427,Mormaço,2928
RS,43,12443,Morrinhos do Sul,3209
RS,43,12450,Morro Redondo,6509
RS,43,12476,Morro Reuter,6056
RS,43,12500,Mostardas,12679
RS,43,12609,Muçum,4980
RS,43,12617,Muitos Capões,3127
RS,43,12625,Muliterno,1890
RS,43,12658,Não-Me-Toque,16894
RS,43,12674,Nicolau Vergueiro,1760
RS,43,12708,Nonoai,12321
RS,43,12757,Nova Alvorada,3404
RS,43,12807,Nova Araçá,4339
RS,43,12906,Nova Bassano,9412
RS,43,12955,Nova Boa Vista,1965
RS,43,13003,Nova Bréscia,3320
RS,43,13011,Nova Candelária,2817
RS,43,13037,Nova Esperança do Sul,5006
RS,43,13060,Nova Hartz,19834
RS,43,13086,Nova Pádua,2551
RS,43,13102,Nova Palma,6579
RS,43,13201,Nova Petrópolis,20275
RS,43,13300,Nova Prata,24785
RS,43,13334,Nova Ramada,2453
RS,43,13359,Nova Roma do Sul,3543
RS,43,13375,Nova Santa Rita,25293
RS,43,13490,Novo Barreiro,4150
RS,43,13391,Novo Cabrais,4067
RS,43,13409,Novo Hamburgo,248251
RS,43,13425,Novo Machado,3866
RS,43,13441,Novo Tiradentes,2325
RS,43,13466,Novo Xingu,1798
RS,43,13508,Osório,43586
RS,43,13607,Paim Filho,4248
RS,43,13656,Palmares do Sul,11393
RS,43,13706,Palmeira das Missões,35045
RS,43,13805,Palmitinho,7163
RS,43,13904,Panambi,40804
RS,43,13953,Pantano Grande,9979
RS,43,14001,Paraí,7257
RS,43,14027,Paraíso do Sul,7632
RS,43,14035,Pareci Novo,3706
RS,43,14050,Parobé,55056
RS,43,14068,Passa Sete,5457
RS,43,14076,Passo do Sobrado,6340
RS,43,14100,Passo Fundo,195620
RS,43,14134,Paulo Bento,2291
RS,43,14159,Paverama,8410
RS,43,14175,Pedras Altas,2210
RS,43,14209,Pedro Osório,8017
RS,43,14308,Pejuçara,4062
RS,43,14407,Pelotas,342053
RS,43,14423,Picada Café,5498
RS,43,14456,Pinhal,2606
RS,43,14464,Pinhal da Serra,2138
RS,43,14472,Pinhal Grande,4568
RS,43,14498,Pinheirinho do Vale,4739
RS,43,14506,Pinheiro Machado,13011
RS,43,14555,Pirapó,2707
RS,43,14605,Piratini,20664
RS,43,14704,Planalto,10707
RS,43,14753,Poço das Antas,2099
RS,43,14779,Pontão,3984
RS,43,14787,Ponte Preta,1743
RS,43,14803,Portão,33615
RS,43,14902,Porto Alegre,1472482
RS,43,15008,Porto Lucena,5360
RS,43,15057,Porto Mauá,2568
RS,43,15073,Porto Vera Cruz,1764
RS,43,15107,Porto Xavier,10779
RS,43,15131,Pouso Novo,1862
RS,43,15149,Presidente Lucena,2679
RS,43,15156,Progresso,6368
RS,43,15172,Protásio Alves,2044
RS,43,15206,Putinga,4200
RS,43,15305,Quaraí,23604
RS,43,15313,Quatro Irmãos,1846
RS,43,15321,Quevedos,2812
RS,43,15354,Quinze de Novembro,3803
RS,43,15404,Redentora,10938
RS,43,15453,Relvado,2200
RS,43,15503,Restinga Seca,16345
RS,43,15552,Rio dos Índios,3473
RS,43,15602,Rio Grande,207036
RS,43,15701,Rio Pardo,38899
RS,43,15750,Riozinho,4552
RS,43,15800,Roca Sales,10909
RS,43,15909,Rodeio Bonito,5949
RS,43,15958,Rolador,2556
RS,43,16006,Rolante,20599
RS,43,16105,Ronda Alta,10633
RS,43,16204,Rondinha,5569
RS,43,16303,Roque Gonzales,7313
RS,43,16402,Rosário do Sul,40798
RS,43,16428,Sagrada Família,2675
RS,43,16436,Saldanha Marinho,2890
RS,43,16451,Salto do Jacuí,12395
RS,43,16477,Salvador das Missões,2766
RS,43,16501,Salvador do Sul,7251
RS,43,16600,Sananduva,16086
RS,43,16709,Santa Bárbara do Sul,8847
RS,43,16733,Santa Cecília do Sul,1699
RS,43,16758,Santa Clara do Sul,6127
RS,43,16808,Santa Cruz do Sul,125353
RS,43,16972,Santa Margarida do Sul,2483
RS,43,16907,Santa Maria,274838
RS,43,16956,Santa Maria do Herval,6312
RS,43,17202,Santa Rosa,71961
RS,43,17251,Santa Tereza,1781
RS,43,17301,Santa Vitória do Palmar,31524
RS,43,17004,Santana da Boa Vista,8444
RS,43,17103,Santana do Livramento,83324
RS,43,17400,Santiago,50622
RS,43,17509,Santo Ângelo,78908
RS,43,17608,Santo Antônio da Patrulha,41784
RS,43,17707,Santo Antônio das Missões,11241
RS,43,17558,Santo Antônio do Palma,2199
RS,43,17756,Santo Antônio do Planalto,2055
RS,43,17806,Santo Augusto,14357
RS,43,17905,Santo Cristo,14767
RS,43,17954,Santo Expedito do Sul,2494
RS,43,18002,São Borja,63089
RS,43,18051,São Domingos do Sul,3056
RS,43,18101,São Francisco de Assis,19556
RS,43,18200,São Francisco de Paula,21482
RS,43,18309,São Gabriel,62692
RS,43,18408,São Jerônimo,23399
RS,43,18424,São João da Urtiga,4846
RS,43,18432,São João do Polêsine,2654
RS,43,18440,São Jorge,2848
RS,43,18457,São José das Missões,2748
RS,43,18465,São José do Herval,2201
RS,43,18481,São José do Hortêncio,4419
RS,43,18499,São José do Inhacorá,2228
RS,43,18507,São José do Norte,26853
RS,43,18606,São José do Ouro,7116
RS,43,18614,São José do Sul,2240
RS,43,18622,São José dos Ausentes,3456
RS,43,18705,São Leopoldo,226988
RS,43,18804,São Lourenço do Sul,44520
RS,43,18903,São Luiz Gonzaga,35266
RS,43,19000,São Marcos,21117
RS,43,19109,São Martinho,5844
RS,43,19125,São Martinho da Serra,3305
RS,43,19158,São Miguel das Missões,7714
RS,43,19208,São Nicolau,5762
RS,43,19307,São Paulo das Missões,6385
RS,43,19356,São Pedro da Serra,3554
RS,43,19364,São Pedro das Missões,1977
RS,43,19372,São Pedro do Butiá,2979
RS,43,19406,São Pedro do Sul,16802
RS,43,19505,São Sebastião do Caí,24517
RS,43,19604,São Sepé,24448
RS,43,19703,São Valentim,3642
RS,43,19711,São Valentim do Sul,2253
RS,43,19737,São Valério do Sul,2748
RS,43,19752,São Vendelino,2107
RS,43,19802,São Vicente do Sul,8771
RS,43,19901,Sapiranga,79152
RS,43,20008,Sapucaia do Sul,137750
RS,43,20107,Sarandi,22840
RS,43,20206,Seberi,11176
RS,43,20230,Sede Nova,3070
RS,43,20263,Segredo,7366
RS,43,20305,Selbach,5124
RS,43,20321,Senador Salgado Filho,2887
RS,43,20354,Sentinela do Sul,5463
RS,43,20404,Serafina Corrêa,15614
RS,43,20453,Sério,2256
RS,43,20503,Sertão,6225
RS,43,20552,Sertão Santana,6207
RS,43,20578,Sete de Setembro,2142
RS,43,20602,Severiano de Almeida,3902
RS,43,20651,Silveira Martins,2491
RS,43,20677,Sinimbu,10395
RS,43,20701,Sobradinho,14904
RS,43,20800,Soledade,31207
RS,43,20859,Tabaí,4424
RS,43,20909,Tapejara,21224
RS,43,21006,Tapera,10796
RS,43,21105,Tapes,17315
RS,43,21204,Taquara,57072
RS,43,21303,Taquari,27084
RS,43,21329,Taquaruçu do Sul,3084
RS,43,21352,Tavares,5547
